,state_abbrev,med_inc,pov_rate,pov_count,county,time,state,fips_county
870,IA,54107.0,10.5,987.0,Sac County,2020,19,161
871,IA,67038.0,12.1,20606.0,Scott County,2020,19,163
872,IA,54234.0,8.3,934.0,Shelby County,2020,19,165
873,IA,74868.0,6.5,2114.0,Sioux County,2020,19,167
874,IA,61341.0,12.4,10920.0,Story County,2020,19,169
875,IA,58329.0,10.8,1772.0,Tama County,2020,19,171
876,IA,70519.0,10.5,634.0,Taylor County,2020,19,173
877,IA,48862.0,12.1,1422.0,Union County,2020,19,175
878,IA,51908.0,14.4,1013.0,Van Buren County,2020,19,177
879,IA,49060.0,15.5,5256.0,Wapello County,2020,19,179
880,IA,82206.0,4.9,2497.0,Warren County,2020,19,181
881,IA,65061.0,7.1,1526.0,Washington County,2020,19,183
882,IA,52016.0,13.0,822.0,Wayne County,2020,19,185
883,IA,58355.0,12.4,4122.0,Webster County,2020,19,187
884,IA,52706.0,9.3,905.0,Winnebago County,2020,19,189
885,IA,61813.0,9.2,1645.0,Winneshiek County,2020,19,191
886,IA,60553.0,11.3,11311.0,Woodbury County,2020,19,193
887,IA,54474.0,8.5,616.0,Worth County,2020,19,195
888,IA,57133.0,10.7,1302.0,Wright County,2020,19,197
889,KS,48616.0,14.5,1728.0,Allen County,2020,20,001
890,KS,53936.0,12.7,991.0,Anderson County,2020,20,003
891,KS,56691.0,13.1,1945.0,Atchison County,2020,20,005
892,KS,52749.0,12.0,518.0,Barber County,2020,20,007
893,KS,51149.0,12.7,3159.0,Barton County,2020,20,009
894,KS,49821.0,14.5,2016.0,Bourbon County,2020,20,011
895,KS,49483.0,13.0,1221.0,Brown County,2020,20,013
896,KS,71827.0,8.7,5576.0,Butler County,2020,20,015
897,KS,57338.0,10.1,246.0,Chase County,2020,20,017
898,KS,43155.0,18.3,574.0,Chautauqua County,2020,20,019
899,KS,48336.0,14.3,2779.0,Cherokee County,2020,20,021
900,KS,50623.0,11.8,299.0,Cheyenne County,2020,20,023
901,KS,58365.0,11.0,209.0,Clark County,2020,20,025
902,KS,53119.0,9.8,767.0,Clay County,2020,20,027
903,KS,55001.0,12.1,990.0,Cloud County,2020,20,029
904,KS,59142.0,9.6,770.0,Coffey County,2020,20,031
905,KS,49314.0,11.2,180.0,Comanche County,2020,20,033
906,KS,51398.0,14.0,4564.0,Cowley County,2020,20,035
907,KS,46714.0,16.6,6118.0,Crawford County,2020,20,037
908,KS,48189.0,12.4,333.0,Decatur County,2020,20,039
909,KS,56755.0,9.8,1760.0,Dickinson County,2020,20,041
910,KS,57012.0,12.9,906.0,Doniphan County,2020,20,043
911,KS,65149.0,11.8,13420.0,Douglas County,2020,20,045
912,KS,51756.0,10.8,293.0,Edwards County,2020,20,047
913,KS,45974.0,15.1,372.0,Elk County,2020,20,049
914,KS,55505.0,16.0,4397.0,Ellis County,2020,20,051
915,KS,53443.0,10.6,535.0,Ellsworth County,2020,20,053
916,KS,65023.0,12.2,4290.0,Finney County,2020,20,055
917,KS,54442.0,10.3,3323.0,Ford County,2020,20,057
918,KS,60899.0,8.9,2231.0,Franklin County,2020,20,059
919,KS,50102.0,12.5,3914.0,Geary County,2020,20,061
920,KS,57676.0,10.1,258.0,Gove County,2020,20,063
921,KS,47104.0,12.5,294.0,Graham County,2020,20,065
922,KS,67764.0,10.1,705.0,Grant County,2020,20,067
923,KS,72095.0,7.0,409.0,Gray County,2020,20,069
924,KS,66089.0,10.0,117.0,Greeley County,2020,20,071
925,KS,50399.0,12.7,730.0,Greenwood County,2020,20,073
926,KS,61342.0,10.4,251.0,Hamilton County,2020,20,075
927,KS,48275.0,13.2,682.0,Harper County,2020,20,077
928,KS,63861.0,9.3,3049.0,Harvey County,2020,20,079
929,KS,66053.0,10.2,396.0,Haskell County,2020,20,081
930,KS,60414.0,9.1,159.0,Hodgeman County,2020,20,083
931,KS,57871.0,9.3,1212.0,Jackson County,2020,20,085
932,KS,63712.0,7.2,1344.0,Jefferson County,2020,20,087
933,KS,46688.0,13.0,364.0,Jewell County,2020,20,089
934,KS,91799.0,4.6,27345.0,Johnson County,2020,20,091
935,KS,66713.0,9.4,343.0,Kearny County,2020,20,093
936,KS,58678.0,9.8,662.0,Kingman County,2020,20,095
937,KS,56664.0,12.3,282.0,Kiowa County,2020,20,097
938,KS,50222.0,14.0,2677.0,Labette County,2020,20,099
939,KS,60530.0,9.6,144.0,Lane County,2020,20,101
940,KS,76429.0,8.5,6425.0,Leavenworth County,2020,20,103
941,KS,50231.0,12.7,371.0,Lincoln County,2020,20,105
942,KS,55006.0,12.5,1197.0,Linn County,2020,20,107
943,KS,56833.0,9.1,242.0,Logan County,2020,20,109
944,KS,56290.0,12.6,3964.0,Lyon County,2020,20,111
945,KS,68904.0,7.7,2123.0,McPherson County,2020,20,113
946,KS,53709.0,10.1,1104.0,Marion County,2020,20,115
947,KS,56429.0,8.7,819.0,Marshall County,2020,20,117
948,KS,52590.0,9.3,363.0,Meade County,2020,20,119
949,KS,78717.0,7.6,2540.0,Miami County,2020,20,121
950,KS,53745.0,10.0,559.0,Mitchell County,2020,20,123
951,KS,44071.0,17.8,5388.0,Montgomery County,2020,20,125
952,KS,53793.0,10.5,577.0,Morris County,2020,20,127
953,KS,56878.0,12.1,295.0,Morton County,2020,20,129
954,KS,62744.0,8.3,817.0,Nemaha County,2020,20,131
955,KS,56085.0,13.8,2125.0,Neosho County,2020,20,133
956,KS,55311.0,9.6,257.0,Ness County,2020,20,135
957,KS,47512.0,12.9,583.0,Norton County,2020,20,137
958,KS,55287.0,10.1,1569.0,Osage County,2020,20,139
959,KS,47811.0,11.7,389.0,Osborne County,2020,20,141
960,KS,60560.0,10.0,557.0,Ottawa County,2020,20,143
961,KS,53821.0,14.9,797.0,Pawnee County,2020,20,145
962,KS,56047.0,10.9,553.0,Phillips County,2020,20,147
963,KS,75476.0,6.9,1675.0,Pottawatomie County,2020,20,149
964,KS,62958.0,9.6,833.0,Pratt County,2020,20,151
965,KS,54417.0,11.1,273.0,Rawlins County,2020,20,153
966,KS,57611.0,10.6,6176.0,Reno County,2020,20,155
967,KS,52537.0,9.9,438.0,Republic County,2020,20,157
968,KS,59659.0,10.3,895.0,Rice County,2020,20,159
969,KS,56333.0,19.2,12336.0,Riley County,2020,20,161
970,KS,51376.0,9.6,457.0,Rooks County,2020,20,163
971,KS,50673.0,11.2,321.0,Rush County,2020,20,165
972,KS,56536.0,12.9,866.0,Russell County,2020,20,167
973,KS,56928.0,9.8,5124.0,Saline County,2020,20,169
974,KS,68514.0,7.3,339.0,Scott County,2020,20,171
975,KS,59789.0,13.4,68637.0,Sedgwick County,2020,20,173
976,KS,54330.0,11.5,2355.0,Seward County,2020,20,175
977,KS,56191.0,10.5,18039.0,Shawnee County,2020,20,177
978,KS,58186.0,10.5,260.0,Sheridan County,2020,20,179
979,KS,52718.0,13.0,733.0,Sherman County,2020,20,181
980,KS,49114.0,10.3,356.0,Smith County,2020,20,183
981,KS,55004.0,11.0,435.0,Stafford County,2020,20,185
982,KS,68439.0,10.2,196.0,Stanton County,2020,20,187
983,KS,66592.0,9.7,516.0,Stevens County,2020,20,189
984,KS,56609.0,11.3,2502.0,Sumner County,2020,20,191
985,KS,65158.0,9.1,664.0,Thomas County,2020,20,193
986,KS,60246.0,10.4,279.0,Trego County,2020,20,195
987,KS,64886.0,8.5,574.0,Wabaunsee County,2020,20,197
988,KS,57386.0,12.5,190.0,Wallace County,2020,20,199
989,KS,51751.0,9.9,524.0,Washington County,2020,20,201
990,KS,61326.0,10.6,216.0,Wichita County,2020,20,203
991,KS,50472.0,14.3,1172.0,Wilson County,2020,20,205
992,KS,45357.0,14.0,415.0,Woodson County,2020,20,207
993,KS,52223.0,16.9,27673.0,Wyandotte County,2020,20,209
994,KY,42429.0,22.1,3979.0,Adair County,2020,21,001
995,KY,49980.0,15.3,3221.0,Allen County,2020,21,003
996,KY,65443.0,10.0,2271.0,Anderson County,2020,21,005
997,KY,48623.0,14.2,1080.0,Ballard County,2020,21,007
998,KY,45298.0,17.3,7516.0,Barren County,2020,21,009
999,KY,41778.0,22.5,2769.0,Bath County,2020,21,011
1000,KY,30202.0,29.8,7293.0,Bell County,2020,21,013
1001,KY,82393.0,6.5,8752.0,Boone County,2020,21,015
1002,KY,52368.0,14.1,2752.0,Bourbon County,2020,21,017
1003,KY,54694.0,15.8,7047.0,Boyd County,2020,21,019
1004,KY,53374.0,14.0,3783.0,Boyle County,2020,21,021
1005,KY,55112.0,13.2,1083.0,Bracken County,2020,21,023
1006,KY,33852.0,27.9,3426.0,Breathitt County,2020,21,025
1007,KY,50292.0,17.1,3437.0,Breckinridge County,2020,21,027
1008,KY,71835.0,8.7,7053.0,Bullitt County,2020,21,029
1009,KY,44933.0,17.1,2129.0,Butler County,2020,21,031
1010,KY,47670.0,15.3,1914.0,Caldwell County,2020,21,033
1011,KY,47438.0,15.6,5609.0,Calloway County,2020,21,035
1012,KY,64151.0,10.6,9613.0,Campbell County,2020,21,037
1013,KY,46935.0,14.4,662.0,Carlisle County,2020,21,039
1014,KY,52640.0,16.2,1689.0,Carroll County,2020,21,041
1015,KY,44720.0,18.5,4780.0,Carter County,2020,21,043
1016,KY,35069.0,22.7,3524.0,Casey County,2020,21,045
1017,KY,46950.0,16.9,10996.0,Christian County,2020,21,047
1018,KY,58340.0,14.4,5187.0,Clark County,2020,21,049
1019,KY,26866.0,37.3,6711.0,Clay County,2020,21,051
1020,KY,37428.0,21.5,2134.0,Clinton County,2020,21,053
1021,KY,46844.0,16.8,1448.0,Crittenden County,2020,21,055
1022,KY,38275.0,21.0,1348.0,Cumberland County,2020,21,057
1023,KY,54948.0,13.4,13239.0,Daviess County,2020,21,059
1024,KY,44459.0,15.8,1914.0,Edmonson County,2020,21,061
1025,KY,35030.0,28.8,1815.0,Elliott County,2020,21,063
1026,KY,39719.0,20.6,2874.0,Estill County,2020,21,065
1027,KY,60215.0,14.6,45575.0,Fayette County,2020,21,067
1028,KY,44691.0,14.6,2125.0,Fleming County,2020,21,069
1029,KY,35087.0,28.3,9755.0,Floyd County,2020,21,071
1030,KY,59911.0,12.8,6341.0,Franklin County,2020,21,073
1031,KY,36421.0,25.2,1385.0,Fulton County,2020,21,075
1032,KY,55650.0,13.3,1158.0,Gallatin County,2020,21,077
1033,KY,54951.0,14.0,2449.0,Garrard County,2020,21,079
1034,KY,56274.0,12.8,3177.0,Grant County,2020,21,081
1035,KY,44475.0,18.2,6602.0,Graves County,2020,21,083
1036,KY,42297.0,20.5,5230.0,Grayson County,2020,21,085
1037,KY,41322.0,20.1,2178.0,Green County,2020,21,087
1038,KY,55777.0,13.0,4451.0,Greenup County,2020,21,089
1039,KY,57111.0,14.4,1248.0,Hancock County,2020,21,091
1040,KY,56557.0,11.2,12066.0,Hardin County,2020,21,093
1041,KY,30745.0,28.0,7015.0,Harlan County,2020,21,095
1042,KY,55934.0,13.5,2526.0,Harrison County,2020,21,097
1043,KY,41608.0,22.1,4122.0,Hart County,2020,21,099
1044,KY,54701.0,13.4,5862.0,Henderson County,2020,21,101
1045,KY,53170.0,14.2,2257.0,Henry County,2020,21,103
1046,KY,46553.0,20.9,864.0,Hickman County,2020,21,105
1047,KY,47631.0,18.1,7860.0,Hopkins County,2020,21,107
1048,KY,35889.0,24.0,3166.0,Jackson County,2020,21,109
1049,KY,62067.0,11.4,85737.0,Jefferson County,2020,21,111
1050,KY,67610.0,10.5,5489.0,Jessamine County,2020,21,113
1051,KY,40455.0,22.5,4814.0,Johnson County,2020,21,115
1052,KY,66015.0,11.0,18156.0,Kenton County,2020,21,117
1053,KY,33253.0,27.7,3821.0,Knott County,2020,21,119
1054,KY,31568.0,27.8,8409.0,Knox County,2020,21,121
1055,KY,50980.0,14.7,2064.0,Larue County,2020,21,123
1056,KY,50743.0,17.9,10807.0,Laurel County,2020,21,125
1057,KY,38213.0,22.3,3400.0,Lawrence County,2020,21,127
1058,KY,30575.0,32.1,2009.0,Lee County,2020,21,129
1059,KY,39098.0,25.8,2421.0,Leslie County,2020,21,131
1060,KY,36259.0,24.4,5106.0,Letcher County,2020,21,133
1061,KY,39288.0,22.2,2892.0,Lewis County,2020,21,135
1062,KY,43748.0,18.4,4434.0,Lincoln County,2020,21,137
1063,KY,52994.0,14.0,1251.0,Livingston County,2020,21,139
1064,KY,51905.0,15.1,4084.0,Logan County,2020,21,141
1065,KY,51970.0,14.4,1009.0,Lyon County,2020,21,143
1066,KY,50650.0,15.5,9974.0,McCracken County,2020,21,145
1067,KY,31453.0,36.2,5567.0,McCreary County,2020,21,147
1068,KY,48088.0,13.6,1214.0,McLean County,2020,21,149
1069,KY,55336.0,15.5,13550.0,Madison County,2020,21,151
1070,KY,32389.0,30.9,3654.0,Magoffin County,2020,21,153
1071,KY,57062.0,15.7,2951.0,Marion County,2020,21,155
1072,KY,56286.0,10.3,3165.0,Marshall County,2020,21,157
1073,KY,30320.0,31.9,3073.0,Martin County,2020,21,159
1074,KY,49216.0,15.7,2613.0,Mason County,2020,21,161
1075,KY,56845.0,11.6,3272.0,Meade County,2020,21,163
1076,KY,40773.0,22.7,1452.0,Menifee County,2020,21,165
1077,KY,53743.0,13.1,2843.0,Mercer County,2020,21,167
1078,KY,39993.0,21.4,2119.0,Metcalfe County,2020,21,169
1079,KY,38449.0,22.5,2328.0,Monroe County,2020,21,171
1080,KY,51234.0,15.7,4337.0,Montgomery County,2020,21,173
1081,KY,38274.0,24.5,2764.0,Morgan County,2020,21,175
1082,KY,45599.0,16.9,4860.0,Muhlenberg County,2020,21,177
1083,KY,68264.0,9.2,4228.0,Nelson County,2020,21,179
1084,KY,48290.0,16.8,1195.0,Nicholas County,2020,21,181
1085,KY,48621.0,15.0,3513.0,Ohio County,2020,21,183
1086,KY,105897.0,5.0,3143.0,Oldham County,2020,21,185
1087,KY,45177.0,15.1,1657.0,Owen County,2020,21,187
1088,KY,25997.0,30.6,1293.0,Owsley County,2020,21,189
1089,KY,60824.0,13.6,1963.0,Pendleton County,2020,21,191
1090,KY,35555.0,22.0,5448.0,Perry County,2020,21,193
1091,KY,38917.0,23.7,13151.0,Pike County,2020,21,195
1092,KY,40215.0,20.5,2444.0,Powell County,2020,21,197
1093,KY,44717.0,19.1,12308.0,Pulaski County,2020,21,199
1094,KY,49529.0,17.9,371.0,Robertson County,2020,21,201
1095,KY,42205.0,22.4,3669.0,Rockcastle County,2020,21,203
1096,KY,46535.0,24.4,5265.0,Rowan County,2020,21,205
1097,KY,41088.0,18.1,3208.0,Russell County,2020,21,207
1098,KY,70526.0,8.0,4545.0,Scott County,2020,21,209
1099,KY,75600.0,8.4,4066.0,Shelby County,2020,21,211
1100,KY,56107.0,12.0,2194.0,Simpson County,2020,21,213
1101,KY,83583.0,6.8,1328.0,Spencer County,2020,21,215
1102,KY,48384.0,15.9,3866.0,Taylor County,2020,21,217
1103,KY,50393.0,17.3,2111.0,Todd County,2020,21,219
1104,KY,50258.0,16.7,2455.0,Trigg County,2020,21,221
1105,KY,64971.0,12.2,1028.0,Trimble County,2020,21,223
1106,KY,53064.0,17.5,2486.0,Union County,2020,21,225
1107,KY,56552.0,18.7,23887.0,Warren County,2020,21,227
1108,KY,51897.0,14.2,1705.0,Washington County,2020,21,229
1109,KY,36628.0,23.6,4663.0,Wayne County,2020,21,231
1110,KY,52901.0,15.6,1952.0,Webster County,2020,21,233
1111,KY,34559.0,21.7,7463.0,Whitley County,2020,21,235
1112,KY,33757.0,29.7,2062.0,Wolfe County,2020,21,237
1113,KY,69544.0,9.1,2389.0,Woodford County,2020,21,239
1114,LA,45183.0,20.7,12580.0,Acadia Parish,2020,22,001
1115,LA,49671.0,21.1,4474.0,Allen Parish,2020,22,003
1116,LA,88680.0,9.6,12284.0,Ascension Parish,2020,22,005
1117,LA,52046.0,15.8,3382.0,Assumption Parish,2020,22,007
1118,LA,40448.0,21.6,7892.0,Avoyelles Parish,2020,22,009
1119,LA,53708.0,14.5,5288.0,Beauregard Parish,2020,22,011
1120,LA,39695.0,22.8,2882.0,Bienville Parish,2020,22,013
1121,LA,53225.0,17.8,22118.0,Bossier Parish,2020,22,015
1122,LA,43216.0,20.9,48267.0,Caddo Parish,2020,22,017
1123,LA,57252.0,16.6,33070.0,Calcasieu Parish,2020,22,019
1124,LA,42490.0,21.4,1974.0,Caldwell Parish,2020,22,021
1125,LA,60887.0,13.1,910.0,Cameron Parish,2020,22,023
1126,LA,39222.0,28.4,2369.0,Catahoula Parish,2020,22,025
1127,LA,37407.0,31.9,4001.0,Claiborne Parish,2020,22,027
1128,LA,37546.0,28.6,4977.0,Concordia Parish,2020,22,029
1129,LA,43733.0,19.8,5429.0,De Soto Parish,2020,22,031
1130,LA,57099.0,16.4,70357.0,East Baton Rouge Parish,2020,22,033
1131,LA,32813.0,37.6,2069.0,East Carroll Parish,2020,22,035
1132,LA,52158.0,19.9,3268.0,East Feliciana Parish,2020,22,037
1133,LA,38415.0,24.5,7791.0,Evangeline Parish,2020,22,039
1134,LA,42706.0,24.1,4589.0,Franklin Parish,2020,22,041
1135,LA,56380.0,18.2,3493.0,Grant Parish,2020,22,043
1136,LA,50449.0,22.5,15248.0,Iberia Parish,2020,22,045
1137,LA,36990.0,23.7,6695.0,Iberville Parish,2020,22,047
1138,LA,41940.0,20.9,3034.0,Jackson Parish,2020,22,049
1139,LA,58586.0,16.1,68914.0,Jefferson Parish,2020,22,051
1140,LA,47924.0,17.6,5370.0,Jefferson Davis Parish,2020,22,053
1141,LA,59362.0,16.2,39122.0,Lafayette Parish,2020,22,055
1142,LA,56743.0,14.5,13907.0,Lafourche Parish,2020,22,057
1143,LA,48306.0,17.3,2375.0,La Salle Parish,2020,22,059
1144,LA,44728.0,21.7,9058.0,Lincoln Parish,2020,22,061
1145,LA,61680.0,11.7,16672.0,Livingston Parish,2020,22,063
1146,LA,33841.0,33.6,3042.0,Madison Parish,2020,22,065
1147,LA,36290.0,23.3,5457.0,Morehouse Parish,2020,22,067
1148,LA,44720.0,21.7,7705.0,Natchitoches Parish,2020,22,069
1149,LA,51704.0,21.1,79419.0,Orleans Parish,2020,22,071
1150,LA,45251.0,23.7,34803.0,Ouachita Parish,2020,22,073
1151,LA,55861.0,16.6,3797.0,Plaquemines Parish,2020,22,075
1152,LA,49583.0,17.3,3704.0,Pointe Coupee Parish,2020,22,077
1153,LA,45130.0,18.7,23284.0,Rapides Parish,2020,22,079
1154,LA,42135.0,23.7,1919.0,Red River Parish,2020,22,081
1155,LA,43794.0,22.5,4281.0,Richland Parish,2020,22,083
1156,LA,38833.0,22.1,5146.0,Sabine Parish,2020,22,085
1157,LA,50790.0,21.3,10053.0,St. Bernard Parish,2020,22,087
1158,LA,69889.0,11.3,5888.0,St. Charles Parish,2020,22,089
1159,LA,40709.0,22.7,2256.0,St. Helena Parish,2020,22,091
1160,LA,58309.0,13.0,2668.0,St. James Parish,2020,22,093
1161,LA,56697.0,16.9,7089.0,St. John the Baptist Parish,2020,22,095
1162,LA,39153.0,22.6,18143.0,St. Landry Parish,2020,22,097
1163,LA,48524.0,17.0,8847.0,St. Martin Parish,2020,22,099
1164,LA,47236.0,19.8,9368.0,St. Mary Parish,2020,22,101
1165,LA,67462.0,10.0,26239.0,St. Tammany Parish,2020,22,103
1166,LA,47272.0,20.1,26792.0,Tangipahoa Parish,2020,22,105
1167,LA,33294.0,30.8,1280.0,Tensas Parish,2020,22,107
1168,LA,55402.0,15.7,16981.0,Terrebonne Parish,2020,22,109
1169,LA,42342.0,26.7,5784.0,Union Parish,2020,22,111
1170,LA,52709.0,15.4,9052.0,Vermilion Parish,2020,22,113
1171,LA,55124.0,16.1,7145.0,Vernon Parish,2020,22,115
1172,LA,38604.0,22.5,9898.0,Washington Parish,2020,22,117
1173,LA,41747.0,19.7,7231.0,Webster Parish,2020,22,119
1174,LA,62919.0,14.6,3823.0,West Baton Rouge Parish,2020,22,121
1175,LA,38513.0,20.8,2122.0,West Carroll Parish,2020,22,123
1176,LA,58499.0,21.9,2217.0,West Feliciana Parish,2020,22,125
1177,LA,42991.0,22.6,2744.0,Winn Parish,2020,22,127
1178,ME,57723.0,11.7,12326.0,Androscoggin County,2020,23,001
1179,ME,45523.0,15.3,9934.0,Aroostook County,2020,23,003
1180,ME,75455.0,8.6,24812.0,Cumberland County,2020,23,005
1181,ME,49317.0,12.9,3713.0,Franklin County,2020,23,007
1182,ME,58466.0,10.3,5586.0,Hancock County,2020,23,009
1183,ME,53876.0,11.2,13341.0,Kennebec County,2020,23,011
1184,ME,66058.0,10.2,3927.0,Knox County,2020,23,013
1185,ME,64825.0,8.8,3028.0,Lincoln County,2020,23,015
1186,ME,47611.0,13.0,7439.0,Oxford County,2020,23,017
1187,ME,52079.0,12.1,17558.0,Penobscot County,2020,23,019
1188,ME,48769.0,14.6,2433.0,Piscataquis County,2020,23,021
1189,ME,68433.0,9.2,3294.0,Sagadahoc County,2020,23,023
1190,ME,43694.0,14.5,7233.0,Somerset County,2020,23,025
1191,ME,56085.0,11.6,4562.0,Waldo County,2020,23,027
1192,ME,48582.0,12.0,3738.0,Washington County,2020,23,029
1193,ME,67965.0,8.1,16691.0,York County,2020,23,031
1194,MD,53023.0,14.7,9197.0,Allegany County,2020,24,001
1195,MD,105979.0,5.2,29711.0,Anne Arundel County,2020,24,003
1196,MD,79974.0,8.9,71471.0,Baltimore County,2020,24,005
1197,MD,111665.0,5.3,4911.0,Calvert County,2020,24,009
1198,MD,60617.0,12.4,4072.0,Caroline County,2020,24,011
1199,MD,104817.0,5.2,8614.0,Carroll County,2020,24,013
1200,MD,84248.0,8.8,8994.0,Cecil County,2020,24,015
1201,MD,102681.0,7.4,11956.0,Charles County,2020,24,017
1202,MD,54846.0,14.9,4657.0,Dorchester County,2020,24,019
1203,MD,99254.0,6.2,16024.0,Frederick County,2020,24,021
1204,MD,56929.0,12.8,3633.0,Garrett County,2020,24,023
1205,MD,102537.0,6.2,15611.0,Harford County,2020,24,025
1206,MD,124042.0,5.5,17817.0,Howard County,2020,24,027
1207,MD,64437.0,12.0,2134.0,Kent County,2020,24,029
1208,MD,115394.0,6.7,70020.0,Montgomery County,2020,24,031
1209,MD,85246.0,9.5,84663.0,Prince George's County,2020,24,033
1210,MD,93427.0,6.9,3497.0,Queen Anne's County,2020,24,035
1211,MD,105197.0,7.3,8170.0,St. Mary's County,2020,24,037
1212,MD,51787.0,22.2,4461.0,Somerset County,2020,24,039
1213,MD,69311.0,9.6,3497.0,Talbot County,2020,24,041
1214,MD,63237.0,12.3,17632.0,Washington County,2020,24,043
1215,MD,59387.0,14.2,14105.0,Wicomico County,2020,24,045
1216,MD,62481.0,11.7,6036.0,Worcester County,2020,24,047
1217,MD,51485.0,20.0,112678.0,Baltimore city,2020,24,510
1218,MA,76287.0,7.7,16203.0,Barnstable County,2020,25,001
1219,MA,65458.0,10.0,11917.0,Berkshire County,2020,25,003
1220,MA,71998.0,10.1,55797.0,Bristol County,2020,25,005
1221,MA,80459.0,7.5,1299.0,Dukes County,2020,25,007
1222,MA,88269.0,9.0,69830.0,Essex County,2020,25,009
1223,MA,62920.0,10.7,7423.0,Franklin County,2020,25,011
1224,MA,61600.0,14.3,64583.0,Hampden County,2020,25,013
1225,MA,73864.0,9.3,12910.0,Hampshire County,2020,25,015
1226,MA,111158.0,7.1,110410.0,Middlesex County,2020,25,017
1227,MA,95713.0,5.3,596.0,Nantucket County,2020,25,019
1228,MA,106348.0,5.9,40721.0,Norfolk County,2020,25,021
1229,MA,88420.0,7.2,36890.0,Plymouth County,2020,25,023
1230,MA,85221.0,16.5,124289.0,Suffolk County,2020,25,025
1231,MA,77931.0,9.5,76029.0,Worcester County,2020,25,027
1232,MI,45573.0,14.0,1458.0,Alcona County,2020,26,001
1233,MI,51126.0,12.1,978.0,Alger County,2020,26,003
1234,MI,63732.0,7.3,8552.0,Allegan County,2020,26,005
1235,MI,40442.0,15.6,4334.0,Alpena County,2020,26,007
1236,MI,58738.0,11.3,2625.0,Antrim County,2020,26,009
1237,MI,50286.0,12.8,1888.0,Arenac County,2020,26,011
1238,MI,48846.0,12.7,911.0,Baraga County,2020,26,013
1239,MI,68693.0,7.6,4668.0,Barry County,2020,26,015
1240,MI,55860.0,12.7,12891.0,Bay County,2020,26,017
1241,MI,64526.0,9.5,1673.0,Benzie County,2020,26,019
1242,MI,56346.0,15.1,22678.0,Berrien County,2020,26,021
1243,MI,51757.0,14.1,5861.0,Branch County,2020,26,023
1244,MI,52310.0,15.1,19661.0,Calhoun County,2020,26,025
1245,MI,61180.0,11.1,5677.0,Cass County,2020,26,027
1246,MI,66728.0,8.7,2245.0,Charlevoix County,2020,26,029
1247,MI,50788.0,12.7,3166.0,Cheboygan County,2020,26,031
1248,MI,52579.0,13.9,4486.0,Chippewa County,2020,26,033
1249,MI,43726.0,18.0,5467.0,Clare County,2020,26,035
1250,MI,76367.0,7.9,6220.0,Clinton County,2020,26,037
1251,MI,49625.0,13.6,1869.0,Crawford County,2020,26,039
1252,MI,49414.0,11.3,3942.0,Delta County,2020,26,041
1253,MI,59408.0,9.7,2386.0,Dickinson County,2020,26,043
1254,MI,67658.0,7.8,8409.0,Eaton County,2020,26,045
1255,MI,60401.0,8.7,2858.0,Emmet County,2020,26,047
1256,MI,48721.0,18.3,73344.0,Genesee County,2020,26,049
1257,MI,48694.0,16.6,4158.0,Gladwin County,2020,26,051
1258,MI,48975.0,12.5,1683.0,Gogebic County,2020,26,053
1259,MI,67290.0,8.7,8019.0,Grand Traverse County,2020,26,055
1260,MI,54161.0,13.7,4787.0,Gratiot County,2020,26,057
1261,MI,54974.0,12.6,5577.0,Hillsdale County,2020,26,059
1262,MI,47399.0,15.0,4873.0,Houghton County,2020,26,061
1263,MI,53616.0,11.6,3500.0,Huron County,2020,26,063
1264,MI,62711.0,13.8,37873.0,Ingham County,2020,26,065
1265,MI,58371.0,9.6,5727.0,Ionia County,2020,26,067
1266,MI,43450.0,13.8,3420.0,Iosco County,2020,26,069
1267,MI,45098.0,14.2,1527.0,Iron County,2020,26,071
1268,MI,53607.0,17.4,11258.0,Isabella County,2020,26,073
1269,MI,57267.0,12.6,18835.0,Jackson County,2020,26,075
1270,MI,63279.0,12.0,30871.0,Kalamazoo County,2020,26,077
1271,MI,52903.0,12.0,2147.0,Kalkaska County,2020,26,079
1272,MI,65012.0,11.1,71769.0,Kent County,2020,26,081
1273,MI,49890.0,11.2,237.0,Keweenaw County,2020,26,083
1274,MI,39971.0,19.2,2206.0,Lake County,2020,26,085
1275,MI,68959.0,8.2,7082.0,Lapeer County,2020,26,087
1276,MI,77687.0,7.4,1604.0,Leelanau County,2020,26,089
1277,MI,58849.0,9.5,8860.0,Lenawee County,2020,26,091
1278,MI,87686.0,5.3,10151.0,Livingston County,2020,26,093
1279,MI,48764.0,19.1,965.0,Luce County,2020,26,095
1280,MI,48480.0,12.5,1343.0,Mackinac County,2020,26,097
1281,MI,64870.0,9.2,79269.0,Macomb County,2020,26,099
1282,MI,53488.0,12.4,2898.0,Manistee County,2020,26,101
1283,MI,52793.0,13.6,8458.0,Marquette County,2020,26,103
1284,MI,52571.0,12.3,3531.0,Mason County,2020,26,105
1285,MI,52949.0,13.6,5505.0,Mecosta County,2020,26,107
1286,MI,53031.0,11.4,2526.0,Menominee County,2020,26,109
1287,MI,65249.0,10.1,8319.0,Midland County,2020,26,111
1288,MI,51030.0,12.6,1892.0,Missaukee County,2020,26,113
1289,MI,69182.0,9.7,14444.0,Monroe County,2020,26,115
1290,MI,52589.0,13.1,7926.0,Montcalm County,2020,26,117
1291,MI,43350.0,15.5,1425.0,Montmorency County,2020,26,119
1292,MI,58445.0,12.3,20887.0,Muskegon County,2020,26,121
